1.462685698539717123e+03 0.000000000000000000e+00 -1.062069580078125000e+03
1.553575905268080533e+03 3.918657346628606319e+00 -1.047161499023437500e+03
1.644466137804789469e+03 7.838349265977740288e+00 -1.034686523437500000e+03
1.735356396156596020e+03 1.175907576177269220e+01 -1.031378051757812500e+03
1.826246680330019444e+03 1.568083683773875237e+01 -1.029300048828125000e+03
1.917136990329949185e+03 1.960363249573856592e+01 -1.029399047851562500e+03
2.008027326166862622e+03 2.352746274136006832e+01 -1.028136718750000000e+03
2.098917687845649198e+03 2.745232757646590471e+01 -1.025839233398437500e+03
2.189808075370732695e+03 3.137822700571268797e+01 -1.023248229980468750e+03
2.280698488753172569e+03 3.530516103189438581e+01 -1.014903503417968750e+03
2.371588927997276187e+03 3.923312965873628855e+01 -1.005201232910156250e+03
2.462479393109912053e+03 4.316213288996368647e+01 -9.932960205078125000e+02
2.553369884097715840e+03 4.709217072930186987e+01 -9.790999755859375000e+02
2.644260400965111330e+03 5.102324317861348391e+01 -9.676571655273437500e+02
2.735150943723041564e+03 5.495535024255514145e+01 -9.638665161132812500e+02
2.826041512376279570e+03 5.888849192671477795e+01 -9.600175170898437500e+02
2.916932106929132715e+03 6.282266823109239340e+01 -9.555000000000000000e+02
3.007822727392660454e+03 6.675787916034460068e+01 -9.505314941406250000e+02
3.098713373771402985e+03 7.069412471912801266e+01 -9.485964965820312500e+02
3.189604046071879566e+03 7.463140491116791964e+01 -9.503795166015625000e+02
3.280494744300958700e+03 7.856971973646432161e+01 -9.485975341796875000e+02
3.371385468465159647e+03 8.250906920339912176e+01 -9.388239746093750000e+02
3.462276218569139019e+03 8.644945331197232008e+01 -9.305632324218750000e+02
3.553166994623839855e+03 9.039087206777185202e+01 -9.209873046875000000e+02
3.644057796633569524e+03 9.433332547266036272e+01 -9.137007446289062500e+02
3.734948624603217468e+03 9.827681353036314249e+01 -9.078485107421875000e+02
3.825839478543493897e+03 1.022213362464681268e+02 -9.032789916992187500e+02
3.916730358459055424e+03 1.061668936209753156e+02 -9.011334838867187500e+02
4.007621264356421307e+03 1.101134856613352895e+02 -8.961787719726562500e+02
4.098512196242576465e+03 1.140611123684793711e+02 -8.920505371093750000e+02
4.189403154121595435e+03 1.180097737461328506e+02 -8.890477905273437500e+02
4.280294138004770502e+03 1.219594697980210185e+02 -8.824714965820312500e+02
4.371185147896525450e+03 1.259102005288004875e+02 -8.780865478515625000e+02
4.462076183801284060e+03 1.298619659412652254e+02 -8.749190063476562500e+02
4.552967245730338618e+03 1.338147660391405225e+02 -8.704157714843750000e+02
4.643858333687880076e+03 1.377686008242890239e+02 -8.648617553710937500e+02
4.734749447680660523e+03 1.417234703022986650e+02 -8.591497192382812500e+02
4.825640587715548463e+03 1.456793744759634137e+02 -8.598255004882812500e+02
4.916531753796618432e+03 1.496363133490085602e+02 -8.565675048828125000e+02
5.007422945935395546e+03 1.535942869242280722e+02 -8.487545166015625000e+02
5.098314164136070758e+03 1.575532952053472400e+02 -8.329320068359375000e+02
5.189205408403184265e+03 1.615133381970226765e+02 -8.224550170898437500e+02
5.280096678747795522e+03 1.654744159029796720e+02 -8.060789794921875000e+02
5.370987975174328312e+03 1.694365283232182264e+02 -7.874324951171875000e+02
5.461879297689534724e+03 1.733996754661202431e+02 -7.609807128906250000e+02
5.552770646300050430e+03 1.773638573326170444e+02 -7.253974609375000000e+02
5.643662021010415629e+03 1.813290739255025983e+02 -6.936350097656250000e+02
5.734553421831573360e+03 1.852953252494335175e+02 -6.588504638671875000e+02
5.825444848768063821e+03 1.892626113090664148e+02 -6.309022216796875000e+02
5.916336301824310794e+03 1.932309321062639356e+02 -5.972810058593750000e+02
6.007227781011490151e+03 1.972002876456826925e+02 -5.910770263671875000e+02
6.098119286334025674e+03 2.011706779291853309e+02 -6.063314819335937500e+02
6.189010817798553035e+03 2.051421029614284635e+02 -6.376497802734375000e+02
6.279902375411707908e+03 2.091145627470687032e+02 -6.875822753906250000e+02
6.370793959178030491e+03 2.130880572870373726e+02 -7.412399902343750000e+02
6.461685569108696654e+03 2.170625865878537297e+02 -7.930617675781250000e+02
6.552577205207897350e+03 2.210381506504490972e+02 -8.198732910156250000e+02
6.643468867482501082e+03 2.250147494794800878e+02 -8.307512207031250000e+02
6.734360555936815217e+03 2.289923830796033144e+02 -8.388852539062500000e+02
6.825252270582248457e+03 2.329710514526814222e+02 -8.408482666015625000e+02
6.916144011422991753e+03 2.369507546015083790e+02 -8.432451782226562500e+02
7.007035778465680778e+03 2.409314925326034427e+02 -8.451314697265625000e+02
7.097927571717184037e+03 2.449132652487605810e+02 -8.429282226562500000e+02
7.188819391181692481e+03 2.488960727499797940e+02 -8.412030029296875000e+02
7.279711236870614812e+03 2.528799150446429849e+02 -8.403150024414062500e+02
7.370603108788141981e+03 2.568647921336814761e+02 -8.428220214843750000e+02
7.461495006938930601e+03 2.608507040208205581e+02 -8.457020263671875000e+02
3.481509994249790907e+00 5.308914739917963743e+01 -1.188135498046875000e+03
9.436998837767168880e+01 5.699128475226461887e+01 -1.173854492187500000e+03
1.852584924583788961e+02 6.089445663150399923e+01 -1.161801513671875000e+03
2.761470222428906709e+02 6.479866303876042366e+01 -1.150900268554687500e+03
3.670355777377262712e+02 6.870390397962182760e+01 -1.142878540039062500e+03
4.579241589477751404e+02 7.261017945501953363e+01 -1.133271118164062500e+03
5.488127658837474883e+02 7.651748946961015463e+01 -1.122654296875000000e+03
6.397013985502999276e+02 8.042583402711898088e+01 -1.113757324218750000e+03
7.305900569518562406e+02 8.433521313127130270e+01 -1.100461791992187500e+03
8.214787410993594676e+02 8.824562678486108780e+01 -1.091847290039062500e+03
9.123674509975826368e+02 9.215707499254494905e+01 -1.085569824218750000e+03
1.003256186652928591e+03 9.606955775618553162e+01 -1.076273437500000000e+03
1.094144948072265834e+03 9.998307507950812578e+01 -1.069591552734375000e+03
1.185033735259901732e+03 1.038976269662380219e+02 -1.061125976562500000e+03
1.275922548227012157e+03 1.078132134219631553e+02 -1.054785278320312500e+03
1.366811386978137307e+03 1.117298344457522035e+02 -1.048162963867187500e+03
1.457700251517584547e+03 1.156474900459870696e+02 -1.039306030273437500e+03
1.548589141856529750e+03 1.195661802235990763e+02 -1.032182739257812500e+03
1.639478057999396697e+03 1.234859049813821912e+02 -1.023240234375000000e+03
1.730366999952821061e+03 1.274066643239930272e+02 -1.016004272460937500e+03
1.821255967723671347e+03 1.313284582551568747e+02 -1.015010253906250000e+03
1.912144961316138506e+03 1.352512867785990238e+02 -1.012938964843750000e+03
2.003033980741631240e+03 1.391751498961821198e+02 -1.012344482421875000e+03
2.093923026004224084e+03 1.431000476125627756e+02 -1.011484497070312500e+03
2.184812097108690068e+03 1.470259799314662814e+02 -1.008219238281250000e+03
2.275701194066088647e+03 1.509529468566179276e+02 -9.993175048828125000e+02
2.366590316880610771e+03 1.548809483898803592e+02 -9.902277832031250000e+02
2.457479465559357777e+03 1.588099845359101892e+02 -9.783779907226562500e+02
2.548368640108616091e+03 1.627400552984327078e+02 -9.693444824218750000e+02
2.639257840533042327e+03 1.666711606802418828e+02 -9.558823242187500000e+02
2.730147066843812354e+03 1.706033006859943271e+02 -9.502792358398437500e+02
2.821036319045117125e+03 1.745364753175526857e+02 -9.452792358398437500e+02
2.911925597141729668e+03 1.784706845805048943e+02 -9.365447387695312500e+02
3.002814901144476607e+03 1.824059284757822752e+02 -9.294475097656250000e+02
3.093704231057898141e+03 1.863422070099040866e+02 -9.287600097656250000e+02
3.184593586888629943e+03 1.902795201838016510e+02 -9.304315185546875000e+02
3.275482968643656932e+03 1.942178680021315813e+02 -9.330770263671875000e+02
3.366372376329265535e+03 1.981572504686191678e+02 -9.218425292968750000e+02
3.457261809949995950e+03 2.020976675851270556e+02 -9.104404907226562500e+02
3.548151269517140463e+03 2.060391193572431803e+02 -9.030634765625000000e+02
3.639040755034890026e+03 2.099816057886928320e+02 -8.977762451171875000e+02
3.729930266507901251e+03 2.139251268813386559e+02 -8.916113281250000000e+02
3.820819803947233595e+03 2.178696826389059424e+02 -8.870684814453125000e+02
3.911709367357194424e+03 2.218152730660513043e+02 -8.837382812500000000e+02
4.002598956744652241e+03 2.257618981646373868e+02 -8.769945068359375000e+02
4.093488572116242722e+03 2.297095579393208027e+02 -8.736069946289062500e+02
4.184378213476389647e+03 2.336582523938268423e+02 -8.717750244140625000e+02
4.275267880836036056e+03 2.376079815318807960e+02 -8.669119873046875000e+02
4.366157574199954979e+03 2.415587453553453088e+02 -8.616694946289062500e+02
4.457047293572337367e+03 2.455105438698083162e+02 -8.548387451171875000e+02
4.547937038964359090e+03 2.494633770762011409e+02 -8.479042358398437500e+02
4.638826810380560346e+03 2.534172449819743633e+02 -8.463585205078125000e+02
4.729716607827460393e+03 2.573721475871279836e+02 -8.414082641601562500e+02
4.820606431311927736e+03 2.613280848963186145e+02 -8.388649902343750000e+02
4.911496280838269740e+03 2.652850569132715464e+02 -8.393172607421875000e+02
5.002386156417662278e+03 2.692430636417120695e+02 -8.313079833984375000e+02
5.093276058054529130e+03 2.732021050844341516e+02 -8.128037109375000000e+02
5.184165985753177665e+03 2.771621812460944057e+02 -7.960552368164062500e+02
5.275055939524900168e+03 2.811232921294867992e+02 -7.839732666015625000e+02
5.365945919374236837e+03 2.850854377383366227e+02 -7.661232299804687500e+02
5.456835925307590514e+03 2.890486180745065212e+02 -7.426895141601562500e+02
5.547725957331713289e+03 2.930128331454470754e+02 -7.166984863281250000e+02
5.638616015451145358e+03 2.969780829502269626e+02 -6.859014892578125000e+02
5.729506099676946178e+03 3.009443674962967634e+02 -6.529762573242187500e+02
5.820396210013655946e+03 3.049116867845878005e+02 -6.208842773437500000e+02
5.911286346465582028e+03 3.088800408188253641e+02 -5.760242919921875000e+02
6.002176509043900296e+03 3.128494296036660671e+02 -5.592049560546875000e+02
6.093066697753034532e+03 3.168198531428351998e+02 -5.905590209960937500e+02
6.183956912599620409e+03 3.207913114381954074e+02 -6.428884887695312500e+02
6.274847153590410016e+03 3.247638044944033027e+02 -6.889092407226562500e+02
6.365737420729827136e+03 3.287373323151841760e+02 -7.467277221679687500e+02
6.456627714029047638e+03 3.327118949051946402e+02 -7.856042480468750000e+02
6.547518033492378891e+03 3.366874922644346952e+02 -8.039187622070312500e+02
6.638408379126572981e+03 3.406641243994235992e+02 -8.076247558593750000e+02
6.729298750935937278e+03 3.446417913129553199e+02 -8.178612670898437500e+02
6.820189148931764066e+03 3.486204930087551475e+02 -8.218367309570312500e+02
6.911079573118593544e+03 3.526002294896170497e+02 -8.273923339843750000e+02
7.001970023502712138e+03 3.565810007592663169e+02 -8.261715087890625000e+02
7.092860500091221184e+03 3.605628068223595619e+02 -8.268722534179687500e+02
7.183751002888195217e+03 3.645456476826220751e+02 -8.267207641601562500e+02
7.274641531904926524e+03 3.685295233409851789e+02 -8.273247680664062500e+02
7.365532087145955302e+03 3.725144338039681315e+02 -8.306500244140625000e+02
7.456422668615472503e+03 3.765003790725022554e+02 -8.326865234375000000e+02
8.940417267591692507e+01 1.726382942162454128e+02 -1.163657226562500000e+03
1.802913604036439210e+02 1.765414987932890654e+02 -1.152411010742187500e+03
2.711785738309845328e+02 1.804457379067316651e+02 -1.143603271484375000e+03
3.620658129642251879e+02 1.843510115612298250e+02 -1.133534423828125000e+03
4.529530778080224991e+02 1.882573197605088353e+02 -1.124038696289062500e+03
5.438403683735523373e+02 1.921646625073626637e+02 -1.110563720703125000e+03
6.347276846651220694e+02 1.960730398055166006e+02 -1.096185791015625000e+03
7.256150266872718930e+02 1.999824516568332911e+02 -1.081396484375000000e+03
8.165023944510612637e+02 2.038928980678319931e+02 -1.069067504882812500e+03
9.073897879609139636e+02 2.078043790413066745e+02 -1.063440185546875000e+03
9.982772072235820815e+02 2.117168945791199803e+02 -1.059949218750000000e+03
1.089164652245817706e+03 2.156304446849972010e+02 -1.054093261718750000e+03
1.180052123031811789e+03 2.195450293635949492e+02 -1.049044921875000000e+03
1.270939619592856616e+03 2.234606486177071929e+02 -1.034849487304687500e+03
1.361827141933375970e+03 2.273773024510592222e+02 -1.028889038085937500e+03
1.452714690057910047e+03 2.312949908664450049e+02 -1.022211303710937500e+03
1.543602263977518305e+03 2.352137138694524765e+02 -1.017295288085937500e+03
1.634489863696508110e+03 2.391334714619442821e+02 -1.011940490722656250e+03
1.725377489221631549e+03 2.430542636467143893e+02 -1.003085754394531250e+03
1.816265140559640713e+03 2.469760904274880886e+02 -9.970225219726562500e+02
1.907152817714959383e+03 2.508989518098533154e+02 -9.949470214843750000e+02
1.998040520698763430e+03 2.548228477956727147e+02 -9.950232543945312500e+02
2.088928249515243806e+03 2.587477783886715770e+02 -9.945939941406250000e+02
2.179816004169057123e+03 2.626737435916438699e+02 -9.886135253906250000e+02
2.270703784671379253e+03 2.666007434083148837e+02 -9.793027343750000000e+02
2.361591591026633978e+03 2.705287778433412313e+02 -9.763984985351562500e+02
2.452479423241224140e+03 2.744578469004482031e+02 -9.650737304687500000e+02
2.543367281322134659e+03 2.783879505814984441e+02 -9.543439941406250000e+02
2.634255165273672901e+03 2.823190888902172446e+02 -9.435708007812500000e+02
2.725143075107014738e+03 2.862512618312612176e+02 -9.335130004882812500e+02
2.816031010826583952e+03 2.901844694074243307e+02 -9.237944946289062500e+02
2.906918972436804324e+03 2.941187116224318743e+02 -9.125152587890625000e+02
2.997806959948851727e+03 2.980539884790778160e+02 -9.054152221679687500e+02
3.088694973367033526e+03 3.019902999810874462e+02 -9.061402587890625000e+02
3.179583012698218226e+03 3.059276461331173778e+02 -9.084509887695312500e+02
3.270471077949041501e+03 3.098660269388929009e+02 -9.109387207031250000e+02
3.361359169125906192e+03 3.138054423993453383e+02 -9.084672851562500000e+02
3.452247286233585328e+03 3.177458925200626254e+02 -8.954699707031250000e+02
3.543135429283138365e+03 3.216873773047700524e+02 -8.884804687500000000e+02
3.634023598278872669e+03 3.256298967553302646e+02 -8.829812622070312500e+02
3.724911793225328438e+03 3.295734508754685521e+02 -8.759302978515625000e+02
3.815800014133565128e+03 3.335180396707728505e+02 -8.739212646484375000e+02
3.906688261008122936e+03 3.374636631440371275e+02 -8.680842285156250000e+02
3.997576533855637535e+03 3.414103212971240282e+02 -8.587039794921875000e+02
4.088464832682744600e+03 3.453580141346901655e+02 -8.520469970703125000e+02
4.179353157493867911e+03 3.493067416604608297e+02 -8.531282348632812500e+02
4.270241508300183341e+03 3.532565038772299886e+02 -8.496627197265625000e+02
4.361129885106114671e+03 3.572073007896542549e+02 -8.422235107421875000e+02
4.452018287916202098e+03 3.611591324005275965e+02 -8.334320068359375000e+02
4.542906716741272248e+03 3.651119987126439810e+02 -8.291419677734375000e+02
4.633795171586098149e+03 3.690658997315913439e+02 -8.255364990234375000e+02
4.724683652457315475e+03 3.730208354592323303e+02 -8.235610351562500000e+02
4.815572159361327067e+03 3.769768058992922306e+02 -8.217868652343750000e+02
4.906460692302789539e+03 3.809338110554963350e+02 -8.219849853515625000e+02
4.997349251292762347e+03 3.848918509315699339e+02 -8.153640136718750000e+02
5.088237836335785687e+03 3.888509255303069949e+02 -7.949702148437500000e+02
5.179126447436166927e+03 3.928110348563641310e+02 -7.737359619140625000e+02
5.270015084604965523e+03 3.967721789125353098e+02 -7.601757812500000000e+02
5.360903747846838087e+03 4.007343577025458217e+02 -7.475834960937500000e+02
5.451792437168420292e+03 4.046975712301209569e+02 -7.283102416992187500e+02
5.542681152576347813e+03 4.086618194980546832e+02 -7.042262573242187500e+02
5.633569894074928015e+03 4.126271025110036135e+02 -6.772365112304687500e+02
5.724458661675453186e+03 4.165934202717617154e+02 -6.450272216796875000e+02
5.815347455382114276e+03 4.205607727840542793e+02 -6.054465332031250000e+02
5.906236275199800730e+03 4.245291600516065955e+02 -5.722546386718750000e+02
5.997125121139222756e+03 4.284985820772126317e+02 -5.879227294921875000e+02
6.088013993205036968e+03 4.324690388645976782e+02 -6.235292968750000000e+02
6.178902891403762624e+03 4.364405304184183478e+02 -6.720492553710937500e+02
6.269791815742151812e+03 4.404130567414686084e+02 -7.128159790039062500e+02
6.360680766224628314e+03 4.443866178374737501e+02 -7.496950073242187500e+02
6.451569742862368003e+03 4.483612137101590633e+02 -7.740287475585937500e+02
6.542458745659794658e+03 4.523368443613871932e+02 -7.860307617187500000e+02
6.633347774623543955e+03 4.563135097967460752e+02 -7.915182495117187500e+02
6.724236829758039676e+03 4.602912100190296769e+02 -7.970392456054687500e+02
6.815125911074457690e+03 4.642699450319632888e+02 -7.989844970703125000e+02
6.906015018577221781e+03 4.682497148392722011e+02 -8.038051757812500000e+02
6.996904152272851206e+03 4.722305194437503815e+02 -8.014492187500000000e+02
7.087793312168214470e+03 4.762123588491231203e+02 -8.047507324218750000e+02
7.178682498267735355e+03 4.801952330600470304e+02 -8.080387573242187500e+02
7.269571710582473315e+03 4.841791420783847570e+02 -8.118179931640625000e+02
7.360460949116852134e+03 4.881640859087929130e+02 -8.181002197265625000e+02
7.451350213875295594e+03 4.921500645540654659e+02 -8.222287597656250000e+02
8.443824298796243966e+01 2.882853145329281688e+02 -1.154829956054687500e+03
1.753241143330233172e+02 2.921885518021881580e+02 -1.143621215820312500e+03
2.662100113730411977e+02 2.960928236171603203e+02 -1.133537963867187500e+03
3.570959341146517545e+02 2.999981299806386232e+02 -1.126077026367187500e+03
4.479818825623951852e+02 3.039044708982110023e+02 -1.107152465820312500e+03
5.388678567274473608e+02 3.078118463717401028e+02 -1.087117553710937500e+03
6.297538566139992326e+02 3.117202564040198922e+02 -1.074438232421875000e+03
7.206398822267074138e+02 3.156297010006383061e+02 -1.063952758789062500e+03
8.115259335767477751e+02 3.195401801634579897e+02 -1.052035644531250000e+03
9.024120106683112681e+02 3.234516938962042332e+02 -1.044507812500000000e+03
9.932981135083828121e+02 3.273642422026023269e+02 -1.037802490234375000e+03
1.084184242103248835e+03 3.312778250863775611e+02 -1.031516479492187500e+03
1.175070396457798779e+03 3.351924425512552261e+02 -1.024115966796875000e+03
1.265956576582742855e+03 3.391080946000292897e+02 -1.019594482421875000e+03
1.356842782482737675e+03 3.430247812364250422e+02 -1.012672973632812500e+03
1.447729014162323438e+03 3.469425024632364511e+02 -1.006378295898437500e+03
1.538615271632443182e+03 3.508612582860514522e+02 -1.000569213867187500e+03
1.629501554897637106e+03 3.547810487058013678e+02 -9.968702392578125000e+02
1.720387863964540884e+03 3.587018737280741334e+02 -9.911397705078125000e+02
1.811274198839790188e+03 3.626237333556637168e+02 -9.819197387695312500e+02
1.902160559527808800e+03 3.665466275904327631e+02 -9.786632080078125000e+02
1.993046946039889008e+03 3.704705564389005303e+02 -9.747622680664062500e+02
2.083933358380338177e+03 3.743955199029296637e+02 -9.733055419921875000e+02
2.174819796553696506e+03 3.783215179853141308e+02 -9.696117553710937500e+02
2.265706260571023449e+03 3.822485506897792220e+02 -9.663407592773437500e+02
2.356592750436626375e+03 3.861766180219128728e+02 -9.614613037109375000e+02
2.447479266157373786e+03 3.901057199826464057e+02 -9.520789794921875000e+02
2.538365807739784941e+03 3.940358565766364336e+02 -9.403122558593750000e+02
2.629252375188516453e+03 3.979670278076082468e+02 -9.282915039062500000e+02
2.720138968514511362e+03 4.018992336792871356e+02 -9.170405273437500000e+02
2.811025587722309865e+03 4.058324741935357451e+02 -9.074677734375000000e+02
2.901912232816219330e+03 4.097667493550106883e+02 -8.953962402343750000e+02
2.992798903807532042e+03 4.137020591683685780e+02 -8.846295166015625000e+02
3.083685600700555369e+03 4.176384036354720592e+02 -8.834242553710937500e+02
3.174572323502041399e+03 4.215757827600464225e+02 -8.868059692382812500e+02
3.265459072218509391e+03 4.255141965458169580e+02 -8.905407714843750000e+02
3.356345846856944263e+03 4.294536449965089560e+02 -8.923482666015625000e+02
3.447232647421536967e+03 4.333941281158477068e+02 -8.822832031250000000e+02
3.538119473923463374e+03 4.373356459056958556e+02 -8.735159912109375000e+02
3.629006326367147267e+03 4.412781983716413379e+02 -8.710070190429687500e+02
3.719893204757012427e+03 4.452217855174094439e+02 -8.623690185546875000e+02
3.810780109104351141e+03 4.491664073439314961e+02 -8.589277343750000000e+02
3.901667039413354360e+03 4.531120638567954302e+02 -8.495039672851562500e+02
3.992553995690890588e+03 4.570587550597265363e+02 -8.385924682617187500e+02
4.083440977943595499e+03 4.610064809545874596e+02 -8.321187744140625000e+02
4.174327986175776459e+03 4.649552415460348129e+02 -8.339492187500000000e+02
4.265215020398609340e+03 4.689050368377938867e+02 -8.307994995117187500e+02
4.356102080616634339e+03 4.728558668335899711e+02 -8.214274902343750000e+02
4.446989166834391654e+03 4.768077315362170339e+02 -8.161044921875000000e+02
4.537876279062707908e+03 4.807606309484690428e+02 -8.094434814453125000e+02
4.628763417306123301e+03 4.847145650750026107e+02 -8.063362426757812500e+02
4.719650581571273506e+03 4.886695339195430279e+02 -8.045864868164062500e+02
4.810537771865027025e+03 4.926255374848842621e+02 -8.032100219726562500e+02
4.901424988191574812e+03 4.965825757747516036e+02 -8.034904785156250000e+02
4.992312230562325567e+03 5.005406487928703427e+02 -7.976325073242187500e+02
5.083199498981470242e+03 5.044997565429657698e+02 -7.768249511718750000e+02
5.174086793453549035e+03 5.084598990278318524e+02 -7.561742553710937500e+02
5.264974113989621401e+03 5.124210762530565262e+02 -7.400625000000000000e+02
5.355861460594227538e+03 5.163832882186397910e+02 -7.256970214843750000e+02
5.446748833274003118e+03 5.203465349311009049e+02 -7.126952514648437500e+02
5.537636232035467401e+03 5.243108163932338357e+02 -6.932709960937500000e+02
5.628523656883276999e+03 5.282761326069012284e+02 -6.685502319335937500e+02
5.719411107828374952e+03 5.322424835776910186e+02 -6.378637695312500000e+02
5.810298584875417873e+03 5.362098693083971739e+02 -6.024157714843750000e+02
5.901186088028596714e+03 5.401782898036763072e+02 -5.970838623046875000e+02
5.992073617299203761e+03 5.441477450644597411e+02 -6.315722656250000000e+02
6.082961172691662796e+03 5.481182350972667336e+02 -6.618172607421875000e+02
6.173848754212493077e+03 5.520897599039599299e+02 -6.919509887695312500e+02
6.264736361868563108e+03 5.560623194873332977e+02 -7.201557617187500000e+02
6.355623995664296672e+03 5.600359138529747725e+02 -7.425217285156250000e+02
6.446511655610520393e+03 5.640105430027469993e+02 -7.564607543945312500e+02
6.537399341712007299e+03 5.679862069413065910e+02 -7.651279907226562500e+02
6.628287053975393064e+03 5.719629056714475155e+02 -7.688262329101562500e+02
6.719174792404985055e+03 5.759406391978263855e+02 -7.722214965820312500e+02
6.810062557011842728e+03 5.799194075223058462e+02 -7.736972656250000000e+02
6.900950347800506279e+03 5.838992106495425105e+02 -7.801676635742187500e+02
6.991838164777844213e+03 5.878800485832616687e+02 -7.811690063476562500e+02
7.082726007950259373e+03 5.918619213262572885e+02 -7.843437500000000000e+02
7.173613877322175540e+03 5.958448288831859827e+02 -7.911657714843750000e+02
7.264501772904768586e+03 5.998287712559103966e+02 -7.973682250976562500e+02
7.355389694702578709e+03 6.038137484500184655e+02 -8.049057617187500000e+02
7.446277642719913274e+03 6.077997604664415121e+02 -8.112402343750000000e+02
7.947219931578729302e+01 4.039323457013815641e+02 -1.152384277343750000e+03
1.703567542480304837e+02 4.078356156582012773e+02 -1.136334716796875000e+03
2.612413348708068952e+02 4.117399201691150665e+02 -1.124464965820312500e+03
3.521259411908686161e+02 4.156452592378482223e+02 -1.113064208984375000e+03
4.430105732125230134e+02 4.195516328671947122e+02 -1.091383544921875000e+03
5.338952309469459578e+02 4.234590410627424717e+02 -1.070098022460937500e+03
6.247799143986776471e+02 4.273674838244915009e+02 -1.059089477539062500e+03
7.156646235720254481e+02 4.312769611598923802e+02 -1.049441528320312500e+03
8.065493584781652316e+02 4.351874730698764324e+02 -1.038546508789062500e+03
8.974341191214043647e+02 4.390990195572376251e+02 -1.027422241210937500e+03
9.883189055087277666e+02 4.430116006284952164e+02 -1.021532775878906250e+03
1.079203717646538280e+03 4.469252162845805287e+02 -1.014857238769531250e+03
1.170088555539376102e+03 4.508398665301501751e+02 -1.010079467773437500e+03
1.260973419198300689e+03 4.547555513679981232e+02 -1.002667968750000000e+03
1.351858308627968654e+03 4.586722708018496633e+02 -9.966392211914062500e+02
1.442743223832570948e+03 4.625900248354300857e+02 -9.899938354492187500e+02
1.533628164823283441e+03 4.665088134724646807e+02 -9.832517700195312500e+02
1.624513131604529917e+03 4.704286367157474160e+02 -9.793989868164062500e+02
1.715398124183295295e+03 4.743494945699349046e+02 -9.756729736328125000e+02
